{'name': 'COMPUSDT', 'frame': '1h', 'number': 73, 'time': '2021-07-28 04:00:00', 'open': '385.09', 'close': '389.43', 'high': '390.13', 'low': '384.36', 'ma21': 388.29333333333335, 'ma50': 401.48619999999994, 'status': 'Up MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 77, 'time': '2021-07-28 08:00:00', 'open': '389.36', 'close': '397.48', 'high': '398.00', 'low': '386.34', 'ma21': 390.5571428571429, 'ma50': 401.9, 'status': 'Up MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 81, 'time': '2021-07-28 12:00:00', 'open': '387.78', 'close': '392.02', 'high': '394.35', 'low': '387.11', 'ma21': 391.3161904761906, 'ma50': 400.11260000000004, 'status': 'Up MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 83, 'time': '2021-07-28 14:00:00', 'open': '384.43', 'close': '392.81', 'high': '395.90', 'low': '384.38', 'ma21': 390.69952380952384, 'ma50': 398.8396, 'status': 'Up MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 91, 'time': '2021-07-28 22:00:00', 'open': '388.98', 'close': '391.34', 'high': '392.19', 'low': '387.04', 'ma21': 389.8171428571428, 'ma50': 393.3544, 'status': 'Up MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 94, 'time': '2021-07-29 01:00:00', 'open': '381.45', 'close': '391.20', 'high': '393.46', 'low': '380.44', 'ma21': 390.40952380952376, 'ma50': 391.72119999999995, 'status': 'Up MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 105, 'time': '2021-07-29 12:00:00', 'open': '386.84', 'close': '396.56', 'high': '399.35', 'low': '385.00', 'ma21': 388.1276190476191, 'ma50': 389.28719999999987, 'status': 'Up MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 120, 'time': '2021-07-30 03:00:00', 'open': '389.81', 'close': '390.51', 'high': '394.32', 'low': '389.23', 'ma21': 390.2880952380952, 'ma50': 389.76099999999997, 'status': 'Up MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 122, 'time': '2021-07-30 05:00:00', 'open': '390.32', 'close': '393.46', 'high': '393.65', 'low': '389.91', 'ma21': 391.19904761904763, 'ma50': 390.14759999999995, 'status': 'Up MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 144, 'time': '2021-07-31 03:00:00', 'open': '390.50', 'close': '398.03', 'high': '398.80', 'low': '390.13', 'ma21': 392.9985714285714, 'ma50': 391.37859999999995, 'status': 'Up MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 168, 'time': '2021-08-01 03:00:00', 'open': '396.58', 'close': '401.75', 'high': '402.63', 'low': '395.67', 'ma21': 399.89523809523814, 'ma50': 396.32320000000004, 'status': 'Up MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 191, 'time': '2021-08-02 02:00:00', 'open': '402.30', 'close': '406.62', 'high': '407.45', 'low': '396.31', 'ma21': 406.5371428571429, 'ma50': 402.6526, 'status': 'Up MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 192, 'time': '2021-08-02 03:00:00', 'open': '406.69', 'close': '410.54', 'high': '411.44', 'low': '405.05', 'ma21': 406.76047619047625, 'ma50': 403.1014, 'status': 'Up MA21 __ > MA50'}
